@relation avro
@attribute LOC numeric
@attribute LOC_TOUCHED numeric
@attribute CHURN numeric
@attribute AVERAGE_LOC_ADDED numeric
@attribute MAX_LOC_ADDED numeric
@attribute AVERAGE_CHURN numeric
@attribute MAX_CHURN numeric
@attribute NR numeric
@attribute N_AUTH numeric
@attribute N_FIX numeric
@attribute Buggy {true,false}
@data
247,0,0,0,0,0,0,0,0,0,false
35,0,0,0,0,0,0,0,0,0,false
42,0,0,0,0,0,0,0,0,0,false
57,0,0,0,0,0,0,0,0,0,false
91,0,0,0,0,0,0,0,0,0,false
61,0,0,0,0,0,0,0,0,0,false
92,0,0,0,0,0,0,0,0,0,false
93,0,0,0,0,0,0,0,0,0,false
80,0,0,0,0,0,0,0,0,0,false
101,0,0,0,0,0,0,0,0,0,false
59,0,0,0,0,0,0,0,0,0,false
84,0,0,0,0,0,0,0,0,0,false
82,0,0,0,0,0,0,0,0,0,false
132,0,0,0,0,0,0,0,0,0,false
36,0,0,0,0,0,0,0,0,0,false
159,0,0,0,0,0,0,0,0,0,false
210,0,0,40,40,40,40,2,1,0,false
144,0,0,25,49,25,48,3,1,0,false
144,0,0,0,0,0,0,0,0,0,false
136,0,0,32,32,32,32,2,1,0,false
207,0,0,0,0,0,0,0,0,0,false
90,0,0,0,0,0,0,0,0,0,false
57,0,0,0,0,0,0,0,0,0,false
143,0,0,0,0,0,0,0,0,0,false
78,0,0,0,0,0,0,2,1,0,false
66,0,0,0,0,0,0,2,1,0,false
66,0,0,0,0,0,0,2,1,0,false
85,0,0,0,0,0,0,0,0,0,false
54,0,0,0,0,0,0,0,0,0,false
77,0,0,0,0,0,0,0,0,0,false
137,0,0,0,0,0,0,0,0,0,false
99,0,0,38,38,31,31,2,1,0,false
79,0,0,0,0,0,0,0,0,0,false
76,0,0,0,0,0,0,0,0,0,false
81,0,0,0,0,0,0,0,0,0,false
98,0,0,0,0,0,0,0,0,0,false
115,0,0,0,0,0,0,0,0,0,false
180,0,0,0,0,0,0,0,0,0,false
118,0,0,0,0,0,0,0,0,0,false
64,0,0,0,0,0,0,0,0,0,false
95,0,0,0,0,0,0,0,0,0,false
88,0,0,0,0,0,0,2,1,0,false
51,0,0,0,0,0,0,0,0,0,false
120,0,0,0,0,0,0,0,0,0,false
32,0,0,0,0,0,0,0,0,0,false
219,0,0,0,0,0,0,0,0,0,false
67,0,0,0,0,0,0,0,0,0,false
35,0,0,0,0,0,0,0,0,0,false
109,0,0,0,0,0,0,0,0,0,false
58,0,0,0,0,0,0,0,0,0,false
40,0,0,0,0,0,0,0,0,0,false
28,0,0,0,0,0,0,0,0,0,false
28,0,0,0,0,0,0,0,0,0,false
449,0,0,0,0,0,0,0,0,0,false
1379,27,27,0,0,0,0,1,1,0,false
25,0,0,0,0,0,0,0,0,0,false
39,0,0,0,0,0,0,0,0,0,false
50,0,0,0,0,0,0,0,0,0,false
82,6,6,0,0,0,0,0,0,0,false
41,1,1,0,0,0,0,0,0,0,false
245,0,0,0,0,0,0,0,0,0,false
227,0,0,0,0,0,0,0,0,0,false
363,0,0,0,0,0,0,1,1,0,false
407,32,32,0,0,0,0,1,1,0,false
145,0,0,0,0,0,0,0,0,0,false
49,0,0,0,0,0,0,0,0,0,false
85,0,0,0,0,0,0,0,0,0,false
64,0,0,0,0,0,0,0,0,0,false
36,0,0,0,0,0,0,0,0,0,false
37,0,0,0,0,0,0,0,0,0,false
83,83,83,0,0,0,0,1,1,0,false
32,0,0,0,0,0,0,0,0,0,false
26,0,0,0,0,0,0,0,0,0,false
669,11,9,0,0,0,0,0,0,0,false
398,0,0,0,0,0,0,0,0,0,false
206,0,0,0,0,0,0,0,0,0,false
24,0,0,0,0,0,0,0,0,0,false
24,0,0,0,0,0,0,0,0,0,false
27,0,0,0,0,0,0,0,0,0,false
30,0,0,0,0,0,0,0,0,0,false
428,0,0,0,0,0,0,0,0,0,false
972,0,0,0,0,0,0,0,0,0,false
123,0,0,0,0,0,0,0,0,0,false
562,0,0,0,0,0,0,0,0,0,false
205,0,0,0,0,0,0,0,0,0,false
37,0,0,0,0,0,0,0,0,0,false
35,0,0,0,0,0,0,0,0,0,false
276,0,0,0,0,0,0,0,0,0,false
316,0,0,0,0,0,0,0,0,0,false
204,0,0,0,0,0,0,0,0,0,false
133,0,0,0,0,0,0,0,0,0,false
285,0,0,0,0,0,0,0,0,0,false
336,0,0,0,0,0,0,0,0,0,false
464,0,0,0,0,0,0,0,0,0,false
294,0,0,0,0,0,0,0,0,0,false
76,0,0,0,0,0,0,0,0,0,false
69,0,0,0,0,0,0,0,0,0,false
266,0,0,0,0,0,0,0,0,0,false
247,0,0,0,0,0,0,0,0,0,false
217,0,0,0,0,0,0,0,0,0,false
99,0,0,0,0,0,0,0,0,0,false
191,0,0,0,0,0,0,0,0,0,false
476,0,0,0,0,0,0,0,0,0,false
95,0,0,0,0,0,0,0,0,0,false
550,1,1,0,0,0,0,0,0,0,false
136,0,0,0,0,0,0,0,0,0,false
33,0,0,0,0,0,0,0,0,0,false
483,5,5,0,0,0,0,1,1,0,false
140,0,0,0,0,0,0,0,0,0,false
111,0,0,0,0,0,0,0,0,0,false
34,0,0,0,0,0,0,0,0,0,false
39,0,0,0,0,0,0,0,0,0,false
36,0,0,0,0,0,0,0,0,0,false
202,0,0,0,0,0,0,1,1,0,false
106,0,0,0,0,0,0,0,0,0,false
57,0,0,0,0,0,0,0,0,0,false
43,0,0,0,0,0,0,0,0,0,false
27,0,0,0,0,0,0,0,0,0,false
25,0,0,0,0,0,0,0,0,0,false
53,0,0,0,0,0,0,0,0,0,false
88,0,0,0,0,0,0,0,0,0,false
107,0,0,0,0,0,0,0,0,0,false
132,0,0,0,0,0,0,0,0,0,false
169,0,0,0,0,0,0,0,0,0,false
21,0,0,0,0,0,0,0,0,0,false
32,0,0,0,0,0,0,0,0,0,false
51,0,0,0,0,0,0,0,0,0,false
47,0,0,0,0,0,0,0,0,0,false
87,0,0,0,0,0,0,0,0,0,false
142,0,0,0,0,0,0,0,0,0,false
281,18,18,0,0,0,0,1,1,0,false
176,0,0,0,0,0,0,0,0,0,false
64,0,0,0,0,0,0,0,0,0,false
79,0,0,0,0,0,0,0,0,0,false
185,0,0,0,0,0,0,0,0,0,false
584,14,14,0,0,0,0,1,1,0,false
58,0,0,0,0,0,0,0,0,0,false
274,0,0,0,0,0,0,0,0,0,false
53,0,0,0,0,0,0,0,0,0,false
209,0,0,0,0,0,0,0,0,0,false
1296,0,0,0,0,0,0,0,0,0,false
436,0,0,0,0,0,0,0,0,0,false
190,0,0,0,0,0,0,0,0,0,false
477,0,0,0,0,0,0,0,0,0,false
162,0,0,0,0,0,0,0,0,0,false
101,0,0,0,0,0,0,0,0,0,false
211,0,0,0,0,0,0,0,0,0,false
205,12,12,0,0,0,0,0,0,0,false
853,0,0,0,0,0,0,0,0,0,false
95,0,0,0,0,0,0,0,0,0,false
32,0,0,0,0,0,0,0,0,0,false
80,0,0,0,0,0,0,0,0,0,false
29,0,0,0,0,0,0,0,0,0,false
430,0,0,0,0,0,0,0,0,0,false
157,0,0,0,0,0,0,0,0,0,false
162,162,162,0,0,0,0,1,1,0,false
39,39,39,0,0,0,0,1,1,0,false
79,0,0,0,0,0,0,0,0,0,false
85,0,0,0,0,0,0,0,0,0,false
110,0,0,0,0,0,0,0,0,0,false
111,0,0,0,0,0,0,0,0,0,false
53,0,0,0,0,0,0,0,0,0,false
52,0,0,0,0,0,0,0,0,0,false
154,7,-1,0,0,0,0,1,1,0,false
403,219,165,47,47,93,93,2,1,0,false
183,0,0,0,0,0,0,0,0,0,false
215,0,0,0,0,0,0,0,0,0,false
76,0,0,0,0,0,0,0,0,0,false
554,354,280,25,50,-69,-1,3,1,0,true
257,-1,1,0,0,0,0,1,1,0,false
55,0,0,0,0,0,0,0,0,0,false
102,0,0,0,0,0,0,0,0,0,false
403,13,13,0,0,0,0,0,0,0,false
35,0,0,0,0,0,0,0,0,0,false
145,1,1,0,0,0,0,1,1,0,false
119,0,0,0,0,0,0,0,0,0,false
108,37,37,0,0,0,0,2,1,0,false
91,16,16,0,0,-15,-15,2,1,0,false
69,0,0,0,0,0,0,0,0,0,false
80,0,0,0,0,0,0,1,1,0,false
63,0,0,0,0,0,0,0,0,0,false
160,40,40,0,0,21,26,3,1,0,false
98,0,0,0,0,0,0,0,0,0,false
54,0,0,0,0,0,0,0,0,0,false
267,0,0,0,0,0,0,0,0,0,false
55,0,0,0,0,0,0,0,0,0,false
46,0,0,0,0,0,0,0,0,0,false
226,0,0,0,0,0,0,0,0,0,false
54,0,0,0,0,0,0,0,0,0,false
270,0,0,0,0,0,0,0,0,0,false
74,0,0,0,0,0,0,0,0,0,false
359,0,0,0,0,0,0,0,0,0,false
78,0,0,0,0,0,0,0,0,0,false
180,0,0,0,0,0,0,0,0,0,false
57,0,0,0,0,0,0,0,0,0,false
50,0,0,0,0,0,0,0,0,0,false
243,0,0,0,0,0,0,0,0,0,false
254,0,0,0,0,0,0,0,0,0,false
306,0,0,0,0,0,0,0,0,0,false
139,0,0,0,0,0,0,0,0,0,false
375,0,0,0,0,0,0,0,0,0,false
75,0,0,0,0,0,0,0,0,0,false
222,0,0,0,0,0,0,0,0,0,false
32,0,0,0,0,0,0,0,0,0,false
103,0,0,0,0,0,0,0,0,0,false
187,0,0,0,0,0,0,0,0,0,false
142,0,0,0,0,0,0,0,0,0,false
25,0,0,0,0,0,0,0,0,0,false
117,0,0,0,0,0,0,0,0,0,false
262,0,0,0,0,0,0,0,0,0,false
41,0,0,0,0,0,0,0,0,0,false
92,0,0,0,0,0,0,0,0,0,false
48,0,0,0,0,0,0,0,0,0,false
265,46,46,0,0,0,0,1,1,0,false
44,0,0,0,0,0,0,0,0,0,false
91,1,-1,0,0,0,0,1,1,0,false
70,0,0,0,0,0,0,0,0,0,false
47,47,47,0,0,0,0,1,1,0,false
87,0,0,0,0,0,0,0,0,0,false
147,0,0,0,0,0,0,0,0,0,false
47,0,0,0,0,0,0,0,0,0,false
334,0,0,0,0,0,0,0,0,0,true
48,0,0,0,0,0,0,0,0,0,false
873,46,44,0,0,0,0,1,1,0,false
277,0,0,0,0,0,0,0,0,0,false
67,0,0,0,0,0,0,0,0,0,false
139,61,87,0,0,0,0,1,1,0,false
547,547,547,0,0,-202,-202,2,1,0,false
100,2,2,0,0,0,0,1,1,0,false
76,27,27,0,0,0,0,1,1,0,false
168,1,1,0,0,0,0,1,1,0,false
35,0,0,0,0,0,0,0,0,0,false
105,0,0,0,0,0,0,0,0,0,false
142,0,0,0,0,0,0,0,0,0,false
218,0,0,0,0,0,0,0,0,0,false
80,0,0,0,0,0,0,0,0,0,false
38,0,0,0,0,0,0,0,0,0,false
438,0,0,0,0,0,0,0,0,0,false
260,0,0,0,0,0,0,0,0,0,false
183,0,0,0,0,0,0,0,0,0,false
226,0,0,0,0,0,0,0,0,0,false
279,0,0,0,0,0,0,0,0,0,false
32,0,0,0,0,0,0,0,0,0,false
117,0,0,0,0,0,0,0,0,0,false
104,0,0,0,0,0,0,0,0,0,false
76,0,0,0,0,0,0,0,0,0,false
46,0,0,0,0,0,0,0,0,0,false
84,0,0,0,0,0,0,0,0,0,false
56,0,0,0,0,0,0,0,0,0,false
61,61,61,0,0,0,0,0,0,0,false
98,98,98,0,0,0,0,0,0,0,false
28,0,0,0,0,0,0,0,0,0,false
55,0,0,0,0,0,0,0,0,0,false
194,7,7,0,0,0,0,0,0,0,false
28,0,0,0,0,0,0,0,0,0,false
50,0,0,0,0,0,0,0,0,0,false
55,16,14,0,0,0,0,0,0,0,false
124,11,43,0,0,0,0,1,1,0,false
87,0,0,0,0,0,0,0,0,0,false
65,16,14,0,0,0,0,0,0,0,false
144,0,0,0,0,0,0,0,0,0,false
134,134,134,0,0,0,0,1,1,0,false
117,0,0,0,0,0,0,0,0,0,false
28,0,0,0,0,0,0,0,0,0,false
57,0,0,0,0,0,0,0,0,0,false
60,0,0,0,0,0,0,0,0,0,false
62,0,0,0,0,0,0,0,0,0,false
89,10,6,0,0,0,0,0,0,0,false
60,0,0,0,0,0,0,0,0,0,false
68,5,5,0,0,0,0,0,0,0,false
522,0,0,0,0,0,0,0,0,0,false
43,0,0,0,0,0,0,0,0,0,false
247,0,0,0,0,0,0,0,0,0,false
35,0,0,0,0,0,0,0,0,0,false
42,0,0,0,0,0,0,0,0,0,false
57,0,0,0,0,0,0,0,0,0,false
91,0,0,0,0,0,0,0,0,0,false
61,0,0,0,0,0,0,0,0,0,false
92,0,0,0,0,0,0,0,0,0,false
93,0,0,0,0,0,0,0,0,0,false
80,0,0,0,0,0,0,0,0,0,false
101,0,0,0,0,0,0,0,0,0,false
59,0,0,0,0,0,0,0,0,0,false
84,0,0,0,0,0,0,0,0,0,false
82,0,0,0,0,0,0,0,0,0,false
132,0,0,0,0,0,0,0,0,0,false
36,0,0,0,0,0,0,0,0,0,false
90,90,90,0,0,0,0,1,1,0,false
56,56,56,0,0,0,0,1,1,0,false
154,156,156,0,0,0,0,1,1,0,false
159,0,0,0,0,0,0,0,0,0,false
250,40,40,0,0,0,0,0,0,0,false
192,50,48,0,0,0,0,0,0,0,false
144,0,0,0,0,0,0,0,0,0,false
176,40,40,0,0,0,0,1,1,0,false
207,0,0,0,0,0,0,0,0,0,false
90,0,0,0,0,0,0,0,0,0,false
57,0,0,0,0,0,0,0,0,0,false
143,0,0,0,0,0,0,0,0,0,false
78,0,0,0,0,0,0,0,0,0,false
66,0,0,0,0,0,0,0,0,0,false
66,0,0,0,0,0,0,0,0,0,false
85,0,0,0,0,0,0,0,0,0,true
54,0,0,0,0,0,0,0,0,0,false
77,0,0,0,0,0,0,0,0,0,false
137,0,0,0,0,0,0,0,0,0,false
130,45,31,0,0,0,0,0,0,0,false
79,0,0,0,0,0,0,0,0,0,false
76,0,0,0,0,0,0,0,0,0,false
81,0,0,0,0,0,0,0,0,0,false
98,0,0,0,0,0,0,0,0,0,false
115,0,0,0,0,0,0,0,0,0,false
180,0,0,0,0,0,0,0,0,0,false
118,0,0,0,0,0,0,0,0,0,false
64,0,0,0,0,0,0,0,0,0,false
95,0,0,0,0,0,0,0,0,0,false
88,0,0,0,0,0,0,0,0,0,false
51,0,0,0,0,0,0,0,0,0,false
120,0,0,0,0,0,0,0,0,0,false
32,0,0,0,0,0,0,0,0,0,false
219,0,0,0,0,0,0,0,0,0,false
67,0,0,0,0,0,0,0,0,0,false
35,0,0,0,0,0,0,0,0,0,false
109,0,0,0,0,0,0,0,0,0,false
58,0,0,0,0,0,0,0,0,0,false
144,144,144,0,0,0,0,0,0,0,false
40,0,0,0,0,0,0,0,0,0,false
28,0,0,0,0,0,0,0,0,0,false
28,0,0,0,0,0,0,0,0,0,false
449,0,0,0,0,0,0,0,0,0,false
1435,56,88,0,0,0,0,1,1,0,false
25,0,0,0,0,0,0,0,0,0,false
39,0,0,0,0,0,0,0,0,0,false
50,0,0,0,0,0,0,0,0,0,false
82,0,0,0,0,0,0,0,0,0,false
41,0,0,0,0,0,0,0,0,0,false
245,0,0,0,0,0,0,0,0,0,false
227,0,0,0,0,0,0,0,0,0,false
363,0,0,0,0,0,0,0,0,0,false
407,0,0,0,0,0,0,0,0,0,false
145,0,0,0,0,0,0,0,0,0,false
49,0,0,0,0,0,0,0,0,0,false
85,0,0,0,0,0,0,0,0,0,false
64,0,0,0,0,0,0,0,0,0,false
36,0,0,0,0,0,0,0,0,0,false
37,0,0,0,0,0,0,0,0,0,false
83,0,0,0,0,0,0,0,0,0,false
32,0,0,0,0,0,0,0,0,0,false
26,0,0,0,0,0,0,0,0,0,false
669,0,0,0,0,0,0,0,0,0,false
398,0,0,0,0,0,0,0,0,0,false
206,0,0,0,0,0,0,0,0,0,false
24,0,0,0,0,0,0,0,0,0,false
24,0,0,0,0,0,0,0,0,0,false
27,0,0,0,0,0,0,0,0,0,false
30,0,0,0,0,0,0,0,0,0,false
428,0,0,0,0,0,0,0,0,0,false
972,0,0,0,0,0,0,0,0,0,false
123,0,0,0,0,0,0,0,0,0,false
562,0,0,0,0,0,0,0,0,0,false
205,0,0,0,0,0,0,0,0,0,false
37,0,0,0,0,0,0,0,0,0,false
35,0,0,0,0,0,0,0,0,0,false
276,0,0,0,0,0,0,0,0,0,false
316,0,0,0,0,0,0,0,0,0,false
204,0,0,0,0,0,0,0,0,0,false
133,0,0,0,0,0,0,0,0,0,false
285,0,0,0,0,0,0,0,0,0,false
336,0,0,0,0,0,0,0,0,0,false
464,0,0,0,0,0,0,0,0,0,false
294,0,0,0,0,0,0,0,0,0,false
76,0,0,0,0,0,0,0,0,0,false
69,0,0,0,0,0,0,0,0,0,false
266,0,0,0,0,0,0,0,0,0,false
247,0,0,0,0,0,0,0,0,0,false
217,0,0,0,0,0,0,0,0,0,false
99,0,0,0,0,0,0,0,0,0,false
191,0,0,0,0,0,0,0,0,0,false
476,0,0,0,0,0,0,0,0,0,false
95,0,0,0,0,0,0,0,0,0,false
550,0,0,0,0,0,0,0,0,0,false
136,0,0,0,0,0,0,0,0,0,false
33,0,0,0,0,0,0,0,0,0,false
483,0,0,0,0,0,0,0,0,0,false
140,0,0,0,0,0,0,0,0,0,false
111,0,0,0,0,0,0,0,0,0,false
34,0,0,0,0,0,0,0,0,0,false
39,0,0,0,0,0,0,0,0,0,false
36,0,0,0,0,0,0,0,0,0,false
202,0,0,0,0,0,0,0,0,0,false
106,0,0,0,0,0,0,0,0,0,false
57,0,0,0,0,0,0,0,0,0,false
43,0,0,0,0,0,0,0,0,0,false
27,0,0,0,0,0,0,0,0,0,false
25,0,0,0,0,0,0,0,0,0,false
53,0,0,0,0,0,0,0,0,0,false
88,0,0,0,0,0,0,0,0,0,false
107,0,0,0,0,0,0,0,0,0,false
132,0,0,0,0,0,0,0,0,0,false
169,0,0,0,0,0,0,0,0,0,false
21,0,0,0,0,0,0,0,0,0,false
32,0,0,0,0,0,0,0,0,0,false
51,0,0,0,0,0,0,0,0,0,false
47,0,0,0,0,0,0,0,0,0,false
87,0,0,0,0,0,0,0,0,0,false
142,0,0,0,0,0,0,0,0,0,false
281,0,0,0,0,0,0,0,0,0,false
176,0,0,0,0,0,0,0,0,0,false
64,0,0,0,0,0,0,0,0,0,false
79,0,0,0,0,0,0,0,0,0,false
185,0,0,0,0,0,0,0,0,0,false
584,0,0,0,0,0,0,0,0,0,false
58,0,0,0,0,0,0,0,0,0,false
274,0,0,0,0,0,0,0,0,0,false
53,0,0,0,0,0,0,0,0,0,false
209,0,0,0,0,0,0,0,0,0,false
1296,0,0,0,0,0,0,0,0,0,false
436,0,0,0,0,0,0,0,0,0,false
190,0,0,0,0,0,0,0,0,0,false
477,0,0,0,0,0,0,0,0,0,false
162,0,0,0,0,0,0,0,0,0,false
101,0,0,0,0,0,0,0,0,0,false
211,0,0,0,0,0,0,0,0,0,false
205,0,0,0,0,0,0,0,0,0,false
853,0,0,0,0,0,0,0,0,0,false
95,0,0,0,0,0,0,0,0,0,false
32,0,0,0,0,0,0,0,0,0,false
80,0,0,0,0,0,0,0,0,0,false
29,0,0,0,0,0,0,0,0,0,false
450,20,20,0,0,0,0,1,1,0,false
157,0,0,0,0,0,0,0,0,0,false
162,0,0,0,0,0,0,0,0,0,false
39,0,0,0,0,0,0,0,0,0,false
79,0,0,0,0,0,0,0,0,0,false
85,0,0,0,0,0,0,0,0,0,false
110,0,0,0,0,0,0,0,0,0,false
111,0,0,0,0,0,0,0,0,0,false
53,0,0,0,0,0,0,0,0,0,false
52,0,0,0,0,0,0,0,0,0,false
154,0,0,0,0,0,0,0,0,0,false
403,0,0,0,0,0,0,0,0,0,false
183,0,0,0,0,0,0,0,0,0,false
215,0,0,0,0,0,0,0,0,0,false
76,0,0,0,0,0,0,0,0,0,false
554,0,0,0,0,0,0,0,0,0,true
257,0,0,0,0,0,0,0,0,0,false
55,0,0,0,0,0,0,0,0,0,false
102,0,0,0,0,0,0,0,0,0,false
403,0,0,0,0,0,0,0,0,0,false
35,0,0,0,0,0,0,0,0,0,false
145,0,0,0,0,0,0,0,0,0,false
119,0,0,0,0,0,0,0,0,0,false
108,0,0,0,0,0,0,0,0,0,false
91,0,0,0,0,0,0,0,0,0,false
69,0,0,0,0,0,0,0,0,0,false
80,0,0,0,0,0,0,0,0,0,false
63,0,0,0,0,0,0,0,0,0,false
160,0,0,0,0,0,0,0,0,0,false
98,0,0,0,0,0,0,0,0,0,false
54,0,0,0,0,0,0,0,0,0,false
267,0,0,0,0,0,0,0,0,0,false
55,0,0,0,0,0,0,0,0,0,false
46,0,0,0,0,0,0,0,0,0,false
226,0,0,0,0,0,0,0,0,0,false
54,0,0,0,0,0,0,0,0,0,false
270,0,0,0,0,0,0,0,0,0,false
74,0,0,0,0,0,0,0,0,0,false
359,0,0,0,0,0,0,0,0,0,false
78,0,0,0,0,0,0,0,0,0,false
180,0,0,0,0,0,0,0,0,0,false
57,0,0,0,0,0,0,0,0,0,false
50,0,0,0,0,0,0,0,0,0,false
243,0,0,0,0,0,0,0,0,0,false
254,0,0,0,0,0,0,0,0,0,false
306,0,0,0,0,0,0,0,0,0,false
139,0,0,0,0,0,0,0,0,0,false
375,0,0,0,0,0,0,0,0,0,false
75,0,0,0,0,0,0,0,0,0,false
222,0,0,0,0,0,0,0,0,0,false
32,0,0,0,0,0,0,0,0,0,false
103,0,0,0,0,0,0,0,0,0,false
187,0,0,0,0,0,0,0,0,0,false
142,0,0,0,0,0,0,0,0,0,false
25,0,0,0,0,0,0,0,0,0,false
117,0,0,0,0,0,0,0,0,0,false
262,0,0,0,0,0,0,0,0,0,false
41,0,0,0,0,0,0,0,0,0,false
92,0,0,0,0,0,0,0,0,0,false
48,0,0,0,0,0,0,0,0,0,false
265,0,0,0,0,0,0,0,0,0,false
44,0,0,0,0,0,0,0,0,0,false
91,0,0,0,0,0,0,0,0,0,false
70,0,0,0,0,0,0,0,0,0,false
47,0,0,0,0,0,0,0,0,0,false
87,0,0,0,0,0,0,0,0,0,false
147,0,0,0,0,0,0,0,0,0,false
47,0,0,0,0,0,0,0,0,0,false
334,0,0,0,0,0,0,0,0,0,true
48,0,0,0,0,0,0,0,0,0,false
873,0,0,0,0,0,0,0,0,0,false
277,0,0,0,0,0,0,0,0,0,false
67,0,0,0,0,0,0,0,0,0,false
139,0,0,0,0,0,0,0,0,0,false
547,0,0,0,0,0,0,0,0,0,false
100,0,0,0,0,0,0,0,0,0,false
76,0,0,0,0,0,0,0,0,0,false
168,0,0,0,0,0,0,0,0,0,false
35,0,0,0,0,0,0,0,0,0,false
105,0,0,0,0,0,0,0,0,0,false
142,0,0,0,0,0,0,0,0,0,false
218,0,0,0,0,0,0,0,0,0,false
80,0,0,0,0,0,0,0,0,0,false
38,0,0,0,0,0,0,0,0,0,false
438,0,0,0,0,0,0,0,0,0,false
260,0,0,0,0,0,0,0,0,0,false
183,0,0,0,0,0,0,0,0,0,false
226,0,0,0,0,0,0,0,0,0,false
279,0,0,0,0,0,0,0,0,0,false
32,0,0,0,0,0,0,0,0,0,false
117,0,0,0,0,0,0,0,0,0,false
104,0,0,0,0,0,0,0,0,0,false
76,0,0,0,0,0,0,0,0,0,false
46,0,0,0,0,0,0,0,0,0,false
84,0,0,0,0,0,0,0,0,0,false
56,0,0,0,0,0,0,0,0,0,false
61,0,0,0,0,0,0,0,0,0,false
98,0,0,0,0,0,0,0,0,0,false
28,0,0,0,0,0,0,0,0,0,false
55,0,0,0,0,0,0,0,0,0,false
194,0,0,0,0,0,0,0,0,0,false
28,0,0,0,0,0,0,0,0,0,false
50,0,0,0,0,0,0,0,0,0,false
55,0,0,0,0,0,0,0,0,0,false
124,0,0,0,0,0,0,0,0,0,false
87,0,0,0,0,0,0,0,0,0,false
65,0,0,0,0,0,0,0,0,0,false
144,0,0,0,0,0,0,0,0,0,false
134,0,0,0,0,0,0,0,0,0,false
117,0,0,0,0,0,0,0,0,0,false
28,0,0,0,0,0,0,0,0,0,false
57,0,0,0,0,0,0,0,0,0,false
60,0,0,0,0,0,0,0,0,0,false
62,0,0,0,0,0,0,0,0,0,false
89,0,0,0,0,0,0,0,0,0,false
60,0,0,0,0,0,0,0,0,0,false
68,0,0,0,0,0,0,0,0,0,false
522,0,0,0,0,0,0,0,0,0,false
43,0,0,0,0,0,0,0,0,0,false
247,0,0,0,0,0,0,0,0,0,false
35,0,0,0,0,0,0,0,0,0,false
42,0,0,0,0,0,0,0,0,0,false
57,0,0,0,0,0,0,0,0,0,false
91,0,0,0,0,0,0,0,0,0,false
61,0,0,0,0,0,0,0,0,0,false
92,0,0,0,0,0,0,0,0,0,false
93,0,0,0,0,0,0,0,0,0,false
80,0,0,0,0,0,0,0,0,0,false
101,0,0,0,0,0,0,0,0,0,false
59,0,0,0,0,0,0,0,0,0,false
84,0,0,0,0,0,0,0,0,0,false
82,0,0,0,0,0,0,0,0,0,false
132,0,0,0,0,0,0,0,0,0,false
36,0,0,0,0,0,0,0,0,0,false
90,0,0,0,0,0,0,0,0,0,false
56,0,0,0,0,0,0,0,0,0,false
154,0,0,0,0,0,0,0,0,0,false
159,0,0,0,0,0,0,0,0,0,false
250,0,0,0,0,0,0,0,0,0,false
192,0,0,0,0,0,0,0,0,0,false
144,0,0,0,0,0,0,0,0,0,false
176,0,0,0,0,0,0,0,0,0,false
207,0,0,0,0,0,0,0,0,0,false
90,0,0,0,0,0,0,0,0,0,false
57,0,0,0,0,0,0,0,0,0,false
143,0,0,0,0,0,0,0,0,0,false
78,0,0,0,0,0,0,0,0,0,false
66,0,0,0,0,0,0,0,0,0,false
66,0,0,0,0,0,0,0,0,0,false
85,0,0,0,0,0,0,0,0,0,true
54,0,0,0,0,0,0,0,0,0,false
77,0,0,0,0,0,0,0,0,0,false
137,0,0,0,0,0,0,0,0,0,false
130,0,0,0,0,0,0,0,0,0,false
79,0,0,0,0,0,0,0,0,0,false
76,0,0,0,0,0,0,0,0,0,false
81,0,0,0,0,0,0,0,0,0,false
98,0,0,0,0,0,0,0,0,0,false
115,0,0,0,0,0,0,0,0,0,false
180,0,0,0,0,0,0,0,0,0,false
118,0,0,0,0,0,0,0,0,0,false
132,68,68,0,0,0,0,1,1,0,false
95,0,0,0,0,0,0,0,0,0,false
88,0,0,0,0,0,0,0,0,0,false
51,0,0,0,0,0,0,0,0,0,false
120,0,0,0,0,0,0,0,0,0,false
36,36,36,0,0,0,0,1,1,0,false
11,11,11,0,0,0,0,1,1,0,false
32,0,0,0,0,0,0,0,0,0,false
219,0,0,0,0,0,0,0,0,0,false
67,0,0,0,0,0,0,0,0,0,false
35,0,0,0,0,0,0,0,0,0,false
109,0,0,0,0,0,0,0,0,0,false
58,0,0,0,0,0,0,0,0,0,false
134,134,134,0,0,0,0,1,1,0,false
144,0,0,0,0,0,0,0,0,0,false
40,0,0,0,0,0,0,0,0,0,false
28,0,0,0,0,0,0,0,0,0,false
28,0,0,0,0,0,0,0,0,0,false
449,0,0,0,0,0,0,0,0,0,false
1435,0,0,0,0,0,0,0,0,0,true
25,0,0,0,0,0,0,0,0,0,false
39,0,0,0,0,0,0,0,0,0,false
50,0,0,0,0,0,0,0,0,0,false
82,0,0,0,0,0,0,0,0,0,false
41,0,0,0,0,0,0,0,0,0,false
245,0,0,0,0,0,0,0,0,0,false
227,0,0,0,0,0,0,0,0,0,false
363,0,0,0,0,0,0,0,0,0,false
407,0,0,0,0,0,0,0,0,0,false
145,0,0,0,0,0,0,0,0,0,false
49,0,0,0,0,0,0,0,0,0,false
85,0,0,0,0,0,0,0,0,0,false
64,0,0,0,0,0,0,0,0,0,false
36,0,0,0,0,0,0,0,0,0,false
37,0,0,0,0,0,0,0,0,0,false
83,0,0,0,0,0,0,0,0,0,false
32,0,0,0,0,0,0,0,0,0,false
